month,item_name,item_category,product_view_events,add_to_cart_events,purchase_events,item_revenue,view_to_cart_rate
2021-01,Google Felt Refillable Journal,Home/Stationery/,5,1,0,0.0,20.0
2021-01,Google Austin Campus Ladies Tee,Home/Campus Collection/,71,15,0,0.0,21.13
2021-01,Google Chicago Campus Unisex Tee,Home/Campus Collection/,50,15,0,0.0,30.0
2021-01,Google Crewneck Sweatshirt Green,Home/Shop by Brand/Google/,16,10,0,0.0,62.5
2021-01,Google Eco Tee Black,Home/Shop by Brand/Google/,3,0,0,0.0,0.0
2021-01,Google Kirkland Campus Unisex Tee,Sale,17,7,0,0.0,41.18
2021-01,Google SF Campus Unisex Tee,Sale,38,5,0,0.0,13.16
2021-01,Google Sunnyvale Campus Unisex Tee,Sale,34,6,0,0.0,17.65
2021-01,Google Sunnyvale Campus Sticker,Home/Shop by Brand/Google/,28,16,0,0.0,57.14
2021-01,Supernatural Paper Tote,Google,4,0,0,0.0,0.0
2021-01,Google Perk Thermal Tumbler,Google,28,7,0,0.0,25.0
2021-01,Google Land & Sea Women's Eco Tee,Eco-Friendly,6,3,0,0.0,50.0
2021-01,Google Flat Front Bag Grey,Lifestyle,41,6,0,0.0,14.63
2021-01,Google Large Pet Leash (Blue/Green),Lifestyle,6,2,0,0.0,33.33
2021-01,Flamingo and Friends Tee Blue,Men's T-Shirts,10,0,0,0.0,0.0
2021-01,Android Large Trace Journal Black,Home/Shop by Brand/Android/,99,7,0,0.0,7.07
2021-01,Android Super Hero 3D Framed Art,Android,8,1,0,0.0,12.5
2021-01,Android Jotter Task Pad,Android,6,0,0,0.0,0.0
2021-01,Google Men's Softshell Moss,Home/Apparel/,79,26,0,0.0,32.91
2021-01,Google Men's Puff Jacket Black,Home/Apparel/,60,24,0,0.0,40.0
2021-01,Google Men's Tech Fleece Grey,Home/Shop by Brand/Google/,66,17,0,0.0,25.76
2021-01,Google Badge Heavyweight Pullover Black,Google,37,7,0,0.0,18.92
2021-01,Google Land & Sea Unisex Tee,Apparel,23,6,0,0.0,26.09
2021-01,Google Pocket Tee Grey,Men's T-Shirts/,118,24,0,0.0,20.34
2021-01,Google Confetti Tote White,Bags,24,8,0,0.0,33.33
2021-01,Google Black Cork Journal,Stationery,51,7,0,0.0,13.73
2021-01,Google Campus Bike Grid Task Pad,Notebooks,9,2,0,0.0,22.22
2021-01,Google Recycled Pen Black,Office/,70,14,0,0.0,20.0
2021-01,Google Campus Bike Grid Task Pad,Office/,66,9,0,0.0,13.64
2021-01,Google Confetti Slim Task Pad,Office/,56,8,0,0.0,14.29
2021-01,Android Iconic Pin,Accessories/,39,1,0,0.0,2.56
2021-01,Google Yellow YoYo,Accessories/,38,1,0,0.0,2.63
2021-01,Google Clear Framed Blue Shades,Home/Shop by Brand/Google/,7,0,0,0.0,0.0
2021-01,Google Chicago Campus Unisex Tee,Campus Collection,12,4,0,0.0,33.33
2021-01,Google LoveHandle Black,,9,2,0,0.0,22.22
2021-01,Google Infant Hero Tee Olive,Home/Sale/,38,28,0,0.0,73.68
2021-01,Google Infant Hero Tee Olive,Home/Apparel/Kids/,784,243,0,0.0,30.99
2021-01,Google Seattle Campus Sticker,Home/Campus Collection/,50,23,0,0.0,46.0
2021-01,Google Sunnyvale Campus Bottle,Home/Campus Collection/,36,22,0,0.0,61.11
2021-01,YouTube Play Mug,Mugs & Tumblers/,73,23,0,0.0,31.51
2021-01,Google Mural Mug,Mugs & Tumblers/,66,19,0,0.0,28.79
2021-01,Google Hemp Tote,Lifestyle/,492,107,0,0.0,21.75
2021-01,Google Camp Mug Ivory,Lifestyle/,535,112,0,0.0,20.93
2021-01,Android Iconic Mug Gray,Lifestyle/Drinkware/,2208,574,0,0.0,26.0
2021-01,White Google Shoreline Bottle,Home/New/,607,119,0,0.0,19.6
2021-01,Google Large Standard Journal Grey,Stationery,24,6,0,0.0,25.0
2021-01,Google Recycled Pen Black,Stationery,9,3,0,0.0,33.33
2021-01,Google Red Kids Sunglasses,Lifestyle/,548,100,0,0.0,18.25
2021-01,Google Chrome Dinosaur Collectible,Lifestyle,39,4,0,0.0,10.26
2021-01,Google Decal,Home/Stationery/,526,184,0,0.0,34.98
2021-01,Snowflake Android Cardboard Sculpture,Home/Shop by Brand/,140,25,0,0.0,17.86
2021-01,Google Knit Blanket,Home/Shop by Brand/,94,20,0,0.0,21.28
2021-01,Google Heathered Pom Beanie,Home/Apparel/Hats/,1135,377,0,0.0,33.22
2021-01,Google Youth FC Tee Charcoal,Home/Apparel/,406,67,0,0.0,16.5
2021-01,Google Sunnyvale Campus Mug,Home/Sale/,75,29,0,0.0,38.67
2021-01,Google Pocket Tee Grey,Sale,57,32,0,0.0,56.14
2021-01,Google Cloth & Pouch Black,Lifestyle/Small Goods/,1642,386,0,0.0,23.51
2021-01,White Google Shoreline Bottle,Home/Shop by Brand/Google/,642,184,0,0.0,28.66
2021-01,Android Iconic Notebook,Home/Shop by Brand/Android/,183,47,0,0.0,25.68
2021-01,Google Mural Notebook,Notebooks,16,3,0,0.0,18.75
2021-01,Google Light Pen Red,Stationery,6,4,0,0.0,66.67
2021-01,Google Youth FC Longsleeve Charcoal,Kids,24,7,0,0.0,29.17
2021-01,Google Pen Citron,Sale,27,17,0,0.0,62.96
2021-01,Google Cork Passport Holder,Eco-Friendly,24,4,0,0.0,16.67
2021-01,Mommy Works at Google Book,Lifestyle,39,1,0,0.0,2.56
2021-01,Stan and Friends Toddler Tee Green,Sale,18,4,0,0.0,22.22
2021-01,Google Land & Sea Journal Set,Home/New/,882,140,0,0.0,15.87
2021-01,Google Black Tee,Home/Sale/,266,99,0,0.0,37.22
2021-01,Google Land & Sea French Terry Sweatshirt,Eco-Friendly,9,2,0,0.0,22.22
2021-01,Google Woodtop Bottle Black,Water Bottles/,58,3,0,0.0,5.17
2021-01,Google Crewneck Sweatshirt Grey,Apparel,78,23,0,0.0,29.49
2021-01,Google Cork Card Holder,Lifestyle,6,0,0,0.0,0.0
2021-01,Google Sherpa Zip Hoodie Charcoal,Home/Shop by Brand/Google/,23,2,0,0.0,8.7
2021-01,Google Sunnyvale Campus Tote,Sale,5,5,0,0.0,100.0
2021-01,Google Unisex Pride Eco-Tee Black,Apparel,8,5,0,0.0,62.5
2021-01,Google Land & Sea Tote Bag,New,27,7,0,0.0,25.93
2021-01,Keyboard DOT Sticker,Small Goods,72,7,0,0.0,9.72
2021-01,Google Felt Strap Keyring,Small Goods,6,2,0,0.0,33.33
2021-01,Google Jumbo Print Tee White,Sale,69,20,0,0.0,28.99
2021-01,Android Hipster Pin,Sale,10,7,0,0.0,70.0
2021-01,Stan and Friends Youth Tee Green,Home/Sale/,33,10,0,0.0,30.3
2021-01,Google Seattle Campus Mug,Home/Sale/,48,25,0,0.0,52.08
2021-01,Google Pen Grey,Google,6,8,0,0.0,133.33
2021-01,Google Cork Base Tumbler,Google,16,4,0,0.0,25.0
2021-01,Google Youth FC Tee Charcoal,Google,9,6,0,0.0,66.67
2021-01,Google Light Pen Blue,Google,9,2,0,0.0,22.22
2021-01,Google ApPeel Journal Red,Home/Eco-Friendly/,13,1,0,0.0,7.69
2021-01,Google Sherpa Zip Hoodie Charcoal,Men's Warm Gear/,8,1,0,0.0,12.5
2021-01,Google Felt Strap Keyring,Eco-Friendly,11,4,0,0.0,36.36
2021-01,Google Cork Card Holder,Eco-Friendly,23,9,0,0.0,39.13
2021-01,Stan and Friends Tee Green,Men's T-Shirts/,41,10,0,0.0,24.39
2021-01,Google Beekeepers Toddler Tee Pink,Men's T-Shirts/,20,6,0,0.0,30.0
2021-01,Stan and Friends Toddler Tee Green,Men's T-Shirts/,18,6,0,0.0,33.33
2021-01,Google Emoji Sticker Pack,Stationery,13,7,0,0.0,53.85
2021-01,Google 24oz Ring Bottle Blue,Lifestyle,3,3,0,0.0,100.0
2021-01,Android Iconic Sticker Sheet,Home/Stationery/,17,2,0,0.0,11.76
2021-01,Google Sunnyvale Campus Tote,Home/Shop by Brand/Google/,1,1,0,0.0,100.0
2021-01,Google Youth F/C Pullover Hoodie,Google,14,2,0,0.0,14.29
2021-01,Google Youth Badge Tee Olive,Google,10,3,0,0.0,30.0
2021-01,Google Mural Notebook,,8,1,0,0.0,12.5
2021-01,Android SM S/F18 Sticker Sheet,,2,0,0,0.0,0.0
2021-01,Google Beekeepers Toddler Tee Pink,Home/Sale/,5,0,0,0.0,0.0
2021-01,Google Toddler Hero Tee Black,Home/Sale/,32,12,0,0.0,37.5
2021-01,Google Zip Hoodie F/C,Men's / Unisex,8,3,0,0.0,37.5
2021-01,Google Women's Ringer Tee,Women's T-Shirts/,13,2,0,0.0,15.38
2021-01,Google Clear Pen 4-Pack,Stationery,8,5,0,0.0,62.5
2021-01,Android SM S/F18 Sticker Sheet,Home/Shop by Brand/,19,4,0,0.0,21.05
2021-01,Google Utility Bag Grey,More Bags/,4,0,0,0.0,0.0
2021-01,Google Incognito Dopp Kit V2,More Bags/,4,0,0,0.0,0.0
2021-01,Supernatural Paper Lunch Sack,More Bags/,4,0,0,0.0,0.0
2021-01,Google Confetti Accessory Pouch,More Bags/,4,0,0,0.0,0.0
2021-01,Google Clear Framed Gray Shades,Small Goods,13,4,0,0.0,30.77
2021-01,Google Women's Short Sleeve Hero Dark Grey,Apparel,5,1,0,0.0,20.0
2021-01,Google Mural Bottle,Google,8,1,0,0.0,12.5
2021-01,Google Crewneck Sweatshirt Navy,Shop by Brand,5,2,0,0.0,40.0
2021-01,Google Seaport Tote,,4,0,0,0.0,0.0
2021-01,Google Raincoat Navy,,2,0,0,0.0,0.0
2021-01,Google PNW Campus Tote,Home/Campus Collection/,34,15,0,0.0,44.12
2021-01,Google PNW Campus Mug,Home/Campus Collection/,43,16,0,0.0,37.21
2021-01,Android Pocket Tee Green,Men's T-Shirts/,11,1,0,0.0,9.09
2021-01,Android Iconic Mug Gray,Android,16,2,0,0.0,12.5
2021-01,Google Sustainable Pencil Pouch,Eco-Friendly,9,6,0,0.0,66.67
2021-01,Google F/C Long Sleeve Tee Charcoal,Home/Apparel/Women's/,6,0,0,0.0,0.0
2021-01,Google Dino Game Tee,Home/Apparel/Women's/,34,5,0,0.0,14.71
2021-01,Google Black Cork Journal,Office/,6,0,0,0.0,0.0
2021-01,Google Mural Notebook,Office/,13,0,0,0.0,0.0
2021-01,#IamRemarkable Water Bottle,Shop by Brand,1,1,0,0.0,100.0
2021-01,Google Mural Notebook,Home/Stationery/Notebooks/,127,35,0,0.0,27.56
2021-01,Google Heathered Pom Beanie,Apparel,3,0,0,0.0,0.0
2021-01,Android Iconic 4&quot; Decal,Accessories/,1,0,0,0.0,0.0
2021-01,YouTube Transmission Journal Red,,6,1,0,0.0,16.67
2021-01,Google Badge Heavyweight Pullover Black,,10,2,0,0.0,20.0
2021-01,Google Thermal Tumbler Navy,,5,1,0,0.0,20.0
2021-01,Google Boulder Campus Sticker,Home/Campus Collection/,34,13,0,0.0,38.24
2021-01,Google PNW Campus Ladies Tee,Campus Collection,7,5,0,0.0,71.43
2021-01,Android Iconic Beanie,Home/Shop by Brand/Android/,4,0,0,0.0,0.0
2021-01,Google Heather Green Speckled Tee,Men's T-Shirts,3,0,0,0.0,0.0
2021-01,Google Seattle Campus Sticker,Sale,5,7,0,0.0,140.0
2021-01,Google Beekeepers Onesie Pink,Sale,15,1,0,0.0,6.67
2021-01,Google SF Campus Tote,,2,0,0,0.0,0.0
2021-01,Google Clear Framed Blue Shades,Lifestyle/Small Goods/,47,15,0,0.0,31.91
2021-01,Google Mini Kick Ball,Lifestyle/Small Goods/,55,17,0,0.0,30.91
2021-01,Android Flex Journal White,Home/Sale/,29,19,0,0.0,65.52
2021-01,Google Recycled Pen Black,Eco-Friendly,1,0,0,0.0,0.0
2021-01,Google Confetti Slim Task Pad,Notebooks,16,6,0,0.0,37.5
2021-01,Google Kirkland Campus Ladies Tee,Sale,4,1,0,0.0,25.0
2021-01,Google LA Campus Bottle,Sale,12,6,0,0.0,50.0
2021-01,Google Large White Gift Bag 5/PK,Lifestyle/Bags/,32,7,0,0.0,21.88
2021-01,Google Sustainable Pencil Pouch,Lifestyle/Bags/,28,6,0,0.0,21.43
2021-01,Google NYC Campus Lapel Pin,Google,1,1,0,0.0,100.0
2021-01,Google Dino Game Tee,Shop by Brand,1,0,0,0.0,0.0
2021-01,Google Crewneck Sweatshirt Grey,,8,0,0,0.0,0.0
2021-01,Google Heathered Pom Beanie,Google,12,3,0,0.0,25.0
2021-01,Google Land & Sea Unisex Tee,Home/Apparel/,10,1,0,0.0,10.0
2021-01,Google Youth Hero Tee Grey,Home/Apparel/,10,1,0,0.0,10.0
2021-01,Google Pocket Tee Grey,Google,7,4,0,0.0,57.14
2021-01,Google Land & Sea Tote Bag,Google,4,3,0,0.0,75.0
2021-01,Android Iconic Backpack,Lifestyle/Bags/,1,0,0,0.0,0.0
2021-01,Google Chrome Dinosaur Collectible,Lifestyle/Small Goods/,9,0,0,0.0,0.0
2021-01,Google Recycled Notebook Set Natural,Stationery,4,2,0,0.0,50.0
2021-01,Essential Canvas Tote,Home/Sale/,11,10,0,0.0,90.91
2021-01,Google Stylus Pen w/ LED Light,,6,3,0,0.0,50.0
2021-01,Google Yellow YoYo,,2,0,0,0.0,0.0
2021-01,Google Beekeepers Youth Tee Pink,Men's T-Shirts,2,0,0,0.0,0.0
2021-01,Google Speckled Beanie Navy,Google,9,5,0,0.0,55.56
2021-01,Android Iconic Crewneck Sweatshirt,Android,5,0,0,0.0,0.0
2021-01,Android Pocket Onesie Navy,Android,8,0,0,0.0,0.0
2021-01,YouTube 25 oz Gear Cap Bottle Black,Lifestyle,8,2,0,0.0,25.0
2021-01,Google Beekeepers Tee Mint,,11,3,0,0.0,27.27
2021-01,Google Seattle Campus Sticker,,1,0,0,0.0,0.0
2021-01,Google Kirkland Campus Ladies Tee,Home/Sale/,7,2,0,0.0,28.57
2021-01,Google Kirkland Campus Unisex Tee,Home/Sale/,11,4,0,0.0,36.36
2021-01,Android Pocket Youth Tee Green,Kids-Youth/,1,0,0,0.0,0.0
2021-01,Google Aluminum Bottle Red,Lifestyle/,507,75,0,0.0,14.79
2021-01,Android Pocket Onesie Navy,Kids,1,0,0,0.0,0.0
2021-01,Google Medium Pet Collar (Red/Yellow),Google,6,0,0,0.0,0.0
2021-01,Google Tee Mint Green,Home/Sale/,83,22,0,0.0,26.51
2021-01,Android Pocket Onesie Navy,Home/Apparel/,10,4,0,0.0,40.0
2021-01,Google KeepCup,,8,0,0,0.0,0.0
2021-01,#IamRemarkable Tote,Home/Shop by Brand/#IamRemarkable/,6,3,0,0.0,50.0
2021-01,Google Clear Framed Yellow Shades,Home/Shop by Brand/,4,0,0,0.0,0.0
2021-01,Google Land & Sea Tech Taco,Home/Shop by Brand/,6,3,0,0.0,50.0
2021-01,Essential Canvas Tote,Google,9,1,0,0.0,11.11
2021-01,Google Boulder Campus Sticker,Google,1,0,0,0.0,0.0
2021-01,Google Badge Heavyweight Pullover Black,Home/Apparel/,5,0,0,0.0,0.0
2021-01,Google 24oz Ring Bottle Blue,Home/Shop by Brand/Google/,10,1,0,0.0,10.0
2021-01,Google LA Campus Zip Hoodie,Google,1,0,0,0.0,0.0
2021-01,Google LA Campus Tote,Home/Sale/,4,3,0,0.0,75.0
2021-01,Supernatural Paper Tote,Home/New/,4,1,0,0.0,25.0
2021-01,Supernatural Paper Lunch Sack,Home/New/,5,2,0,0.0,40.0
2021-01,#IamRemarkable Tote,Home/New/,4,1,0,0.0,25.0
2021-01,Google Blue Kids Sunglasses,,4,2,0,0.0,50.0
2021-01,Google Land & Sea Journal Set,Home/Shop by Brand/Google/,108,12,0,0.0,11.11
2021-01,Google ApPeel Journal Red,Home/Shop by Brand/Google/,3,3,0,0.0,100.0
2021-01,Google Kids Playful Tee,Home/Apparel/,10,5,0,0.0,50.0
2021-01,Candy Cane Android Cardboard Sculpture,,3,0,0,0.0,0.0
2021-01,Google Austin Campus Bottle,Shop by Brand,1,1,0,0.0,100.0
2021-01,Android Iconic Pin,Home/Shop by Brand/Android/,13,0,0,0.0,0.0
2021-01,Google Emoji Sticker Pack,Shop by Brand,1,0,0,0.0,0.0
2021-01,Google Bot (Multicolored),Google,3,2,0,0.0,66.67
2021-01,Google Confetti Accessory Pouch,,1,0,0,0.0,0.0
2021-01,Android Iconic Sticker Sheet,Android,2,1,0,0.0,50.0
2021-01,Google Blue Kids Sunglasses,Lifestyle/Small Goods/,4,0,0,0.0,0.0
2021-01,Android Flex Journal White,Shop by Brand,1,1,0,0.0,100.0
2021-01,Google Zip Hoodie F/C,Home/Shop by Brand/Google/,22,13,0,0.0,59.09
2021-01,Android Iconic Mug Gray,,4,2,0,0.0,50.0
2021-01,Google Mini Kick Ball,Home/Shop by Brand/Google/,8,0,0,0.0,0.0
2021-01,Google Campus Bike Tote Navy,Google,3,2,0,0.0,66.67
2021-01,Snowflake Android Cardboard Sculpture,Home/Shop by Brand/Android/,1,0,0,0.0,0.0
2021-01,Google Large Standard Journal Grey,Notebooks,1,1,0,0.0,100.0
2021-01,Google See-No Hear-No Set,Accessories/,2,0,0,0.0,0.0
2021-01,Google PNW Campus Ladies Tee,Sale,3,0,0,0.0,0.0
2021-01,Google Seaport Tote,Home/Shop by Brand/Google/,1,1,0,0.0,100.0
2021-01,#IamRemarkable Journal,Notebooks,2,0,0,0.0,0.0
2021-01,Google Beekeepers Toddler Tee Pink,,2,0,0,0.0,0.0
2021-01,Google Felt Strap Keyring,,1,1,0,0.0,100.0
2021-01,Google Camp Mug Gray,Google,1,1,0,0.0,100.0
2021-01,Google Chicago Campus Mug,Shop by Brand,1,0,0,0.0,0.0
2021-01,YouTube 25 oz Gear Cap Bottle Black,Lifestyle/,1,0,0,0.0,0.0
2021-01,Google Black Cork Journal,Home/Shop by Brand/,2,0,0,0.0,0.0
2021-01,Google Small Cable Organizer Blue,Electronics/,1,0,0,0.0,0.0
2021-01,Google Flat Front Bag Grey,Shop by Brand,1,0,0,0.0,0.0
2021-01,Google Mural Socks,Google,1,0,0,0.0,0.0
2021-01,Google Boulder Campus Bottle,,1,0,0,0.0,0.0
2021-01,Android Pocket Toddler Tee Navy,Kid's-Toddler/,1,0,0,0.0,0.0
2021-01,Google Separating Keyring,Lifestyle/,1,0,0,0.0,0.0
2021-01,Google Land & Sea Mug,New,3,1,0,0.0,33.33
2021-01,Google Boulder Campus Bottle,Google,1,0,0,0.0,0.0
2021-01,Google Austin Campus Tote,Home/Sale/,9,1,0,0.0,11.11
2021-01,Google Women's Tech Fleece Vest Charcoal,Shop by Brand,1,0,0,0.0,0.0
2021-01,Google Austin Campus Tote,Google,1,1,0,0.0,100.0
2021-01,Android Pocket Onesie White,Home/Shop by Brand/,1,0,0,0.0,0.0
2021-01,Google F/C Long Sleeve Tee Charcoal,Home/Shop by Brand/,2,0,0,0.0,0.0
2021-01,Stan and Friends Onesie Green,Shop by Brand,1,0,0,0.0,0.0
2021-01,Android Hipster Pin,Lifestyle/Small Goods/,3,0,0,0.0,0.0
2021-01,Google Campus Bike Corkbase Mug Blue,,14,5,0,0.0,35.71
2021-01,Supernatural Paper Backpack,,144,13,0,0.0,9.03
2021-01,Google Large Pet Leash (Red/Yellow),,6,3,0,0.0,50.0
2021-01,Google Toddler Tee White,,5,0,0,0.0,0.0
2021-01,Google Cloud Pen,Home/Shop by Brand/Google Cloud/,83,11,0,0.0,13.25
2021-01,Android Iconic Socks,Home/Apparel/Socks/,324,87,0,0.0,26.85
2021-01,Google Crew Combed Cotton Sock,Home/Apparel/Socks/,355,103,0,0.0,29.01
2021-01,Android Pocket Youth Tee Navy,Home/Apparel/Kids/,622,125,0,0.0,20.1
2021-01,Google Land & Sea Women's Eco Tee,Home/Eco-Friendly/,1471,318,0,0.0,21.62
2021-01,#IamRemarkable Unisex Hoodie,Home/Shop by Brand/#IamRemarkable/,78,38,0,0.0,48.72
2021-01,Android Iconic Beanie,Home/Apparel/Hats/,1396,446,0,0.0,31.95
2021-01,Google Austin Campus Bottle,Home/Sale/,22,3,0,0.0,13.64
2021-01,Google Men's Puff Jacket Black,Home/Apparel/Men's / Unisex/,3283,1037,0,0.0,31.59
2021-01,Google Women's Puff Jacket Black,Home/Apparel/Women's/,2757,689,0,0.0,24.99
2021-01,Google Cotopaxi Shell,Home/Apparel/Women's/,47,2,0,0.0,4.26
2021-01,Google Glass Bottle,Lifestyle/Drinkware/,3630,876,0,0.0,24.13
2021-01,Stainless Bent Straw/Cleaner,Lifestyle/Drinkware/,2645,641,0,0.0,24.23
2021-01,Google Mesh Bag Red,Lifestyle/Bags/,2240,274,0,0.0,12.23
2021-01,Google Aluminum Bottle Red,Home/New/,2461,444,0,0.0,18.04
2021-01,Google Land & Sea Tech Taco,Home/New/,2932,526,0,0.0,17.94
2021-01,Super G Unisex Joggers,Home/New/,2494,475,0,0.0,19.05
2021-01,Google Campus Bike Tote Navy,Home/Shop by Brand/Google/,248,47,0,0.0,18.95
2021-01,Google Confetti Pen White,Home/Shop by Brand/Google/,431,88,0,0.0,20.42
2021-01,Google Split Seam Tee Olive,Home/Apparel/Men's / Unisex/,4947,1208,0,0.0,24.42
2021-01,Google NYC Campus Bottle,Home/Campus Collection/,1352,453,0,0.0,33.51
2021-01,Google Cambridge Campus Sticker,Home/Campus Collection/,1276,440,0,0.0,34.48
2021-01,Google Youth FC Longsleeve Charcoal,Home/Apparel/Kids/,926,232,0,0.0,25.05
2021-01,Google Youth FC Tee Charcoal,Home/Apparel/Kids/,1406,354,0,0.0,25.18
2021-01,Stan and Friends Tee Green,Home/Apparel/Men's / Unisex/,759,170,0,0.0,22.4
2021-01,Google Seattle Campus Sticker,Home/Shop by Brand/,25,9,0,0.0,36.0
2021-01,Google Dino Game Tee,Men's T-Shirts/,1027,186,0,0.0,18.11
2021-01,Flamingo and Friends Tee Blue,Sale,70,23,0,0.0,32.86
2021-01,Google Small Standard Journal Navy,Lifestyle/,619,94,0,0.0,15.19
2021-01,Android Techie 3D Framed Art,Home/Shop by Brand/Android/,380,103,0,0.0,27.11
2021-01,Google Dino Game Tee,Women's,32,8,0,0.0,25.0
2021-01,Android Pocket Toddler Tee White,Kids,33,0,0,0.0,0.0
2021-01,Android Pocket Tee Navy,Men's / Unisex,78,23,0,0.0,29.49
2021-01,Google Men's Tech Fleece Grey,Men's / Unisex,249,37,0,0.0,14.86
2021-01,Google Toddler Hero Tee Olive,Kids,17,2,0,0.0,11.76
2021-01,Google Raincoat Navy,Men's / Unisex,107,10,0,0.0,9.35
2021-01,Google Tudes Recycled Tee,Women's T-Shirts/,21,2,0,0.0,9.52
2021-01,Google Light Pen Blue,Home/Sale/,253,97,0,0.0,38.34
2021-01,Google Cambridge Campus Mug,Sale,22,8,0,0.0,36.36
2021-01,Google Mountain View Tee Blue,Sale,83,6,0,0.0,7.23
2021-01,Google Medium Pet Leash (Blue/Green),Lifestyle,5,0,0,0.0,0.0
2021-01,Google Cork Key Ring,Lifestyle,2,0,0,0.0,0.0
2021-01,Supernatural Paper Backpack,Eco-Friendly,69,8,0,0.0,11.59
2021-01,Google Cambridge Campus Zip Hoodie,Home/Sale/,202,57,0,0.0,28.22
2021-01,Google Confetti Tote White,Home/Shop by Brand/,73,14,0,0.0,19.18
2021-01,Google Austin Campus Unisex Tee,Home/Campus Collection/,75,17,0,0.0,22.67
2021-01,Google Pen Citron,Home/Sale/,72,27,0,0.0,37.5
2021-01,Google Metallic Notebook Set,Home/Shop by Brand/Google/,39,12,0,0.0,30.77
2021-01,Android Geek Pin,Sale,8,3,0,0.0,37.5
2021-01,Google LA Campus Sticker,Home/Shop by Brand/Google/,88,37,0,0.0,42.05
2021-01,Google Eco Tee Black,Eco-Friendly,65,34,0,0.0,52.31
2021-01,Google Mountain View Campus Zip Hoodie,Google,14,5,0,0.0,35.71
2021-01,Google Women's Eco Tee Black,Eco-Friendly,23,8,0,0.0,34.78
2021-01,Google Land & Sea Unisex Tee,New,48,14,0,0.0,29.17
2021-01,Google Mural Bottle,Water Bottles/,77,7,0,0.0,9.09
2021-01,YouTube 25 oz Gear Cap Bottle Black,Water Bottles/,84,6,0,0.0,7.14
2021-01,Android Iconic Hat Black,Home/Apparel/,84,36,0,0.0,42.86
2021-01,Google Eco Tee Black,Apparel,86,34,0,0.0,39.53
2021-01,Android Iconic Hat Green,Home/Apparel/,450,95,0,0.0,21.11
2021-01,Google Dino Game Tee,Men's / Unisex,223,67,0,0.0,30.04
2021-01,Google Seattle Campus Lapel Pin,Sale,7,5,0,0.0,71.43
2021-01,Google Small Standard Journal Navy,Home/Shop by Brand/,13,1,0,0.0,7.69
2021-01,Google Zip Hoodie F/C,Shop by Brand,2,0,0,0.0,0.0
2021-01,Android Iconic Pin,Android,18,5,0,0.0,27.78
2021-01,Android Iconic Backpack,Android,14,2,0,0.0,14.29
2021-01,Google Shoreline Water Bottle,Lifestyle/Drinkware/,25,8,0,0.0,32.0
2021-01,Android Iconic Pen,Office/,67,9,0,0.0,13.43
2021-01,Google LA Campus Ladies Tee,Home/Campus Collection/,46,19,0,0.0,41.3
2021-01,Google LA Campus Unisex Tee,Home/Campus Collection/,48,21,0,0.0,43.75
2021-01,Google Light Pen Green,Stationery,14,8,0,0.0,57.14
2021-01,Google Maps Pin,Accessories/,40,1,0,0.0,2.5
2021-01,Google Mini Kick Ball,Accessories/,44,1,0,0.0,2.27
2021-01,Google Small Cable Organizer Blue,Home/Shop by Brand/Google/,9,0,0,0.0,0.0
2021-01,Google Yellow YoYo,Home/Shop by Brand/Google/,1,0,0,0.0,0.0
2021-01,Google Mural Mug,,13,4,0,0.0,30.77
2021-01,Google Jumbo Print Tee White,,9,7,0,0.0,77.78
2021-01,YouTube Crew Socks,,10,9,0,0.0,90.0
2021-01,Google Black Tee,,34,2,0,0.0,5.88
2021-01,Google Sherpa Zip Hoodie Navy,,13,2,0,0.0,15.38
2021-01,Android Pocket Onesie White,Kid's-Infant/,23,4,0,0.0,17.39
2021-01,Android Pocket Onesie Navy,Kid's-Infant/,27,4,0,0.0,14.81
2021-01,Google Infant Charcoal Onesie,Kid's-Infant/,21,4,0,0.0,19.05
2021-01,Google Kirkland Campus Mug,Home/Campus Collection/,34,9,0,0.0,26.47
2021-01,Google Kirkland Campus Lapel Pin,Home/Campus Collection/,29,9,0,0.0,31.03
2021-01,Google NYC Campus Sticker,Home/Campus Collection/,823,304,0,0.0,36.94
2021-01,Google Perk Thermal Tumbler,Lifestyle/,1112,228,0,0.0,20.5
2021-01,YouTube Women's Favorite Tee White,Home/Sale/,5111,1696,0,0.0,33.18
2021-01,White Google Shoreline Bottle,Drinkware,64,17,0,0.0,26.56
2021-01,Google Confetti Slim Task Pad,Home/Stationery/,512,179,0,0.0,34.96
2021-01,#IamRemarkable Unisex Hoodie,Home/Shop by Brand/,152,27,0,0.0,17.76
2021-01,Stainless Straight Straw/Cleaner,Eco-Friendly,20,5,0,0.0,25.0
2021-01,Google Youth FC Longsleeve Charcoal,Home/Apparel/,394,64,0,0.0,16.24
2021-01,Google Tee Dark Blue,Sale,150,52,0,0.0,34.67
2021-01,Google Chicago Campus Ladies Tee,Sale,4,1,0,0.0,25.0
2021-01,Google Tonal Tee Spearmint,Sale,7,0,0,0.0,0.0
2021-01,Google Confetti Slim Task Pad,Home/Stationery/Notebooks/,527,148,0,0.0,28.08
2021-01,YouTube Transmission Journal Red,Home/Stationery/Notebooks/,362,92,0,0.0,25.41
2021-01,Google Clear Pen 4-Pack,Home/Stationery/Writing/,349,185,0,0.0,53.01
2021-01,Android Large Trace Journal Black,Notebooks,27,3,0,0.0,11.11
2021-01,Google Sherpa Zip Hoodie Charcoal,Google,22,7,0,0.0,31.82
